proxy	id	label_cateogory
http://purl.org/collections/nl/am/proxy-67419	163.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-61041	178.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-72181	180.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-57430	184.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-54425	185.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52347	194.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-43864	196.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-67754	202.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-13701	206.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-29699	214.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-68183	217.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-8980	224.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-6199	226.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-831	229.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-30297	230.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-42920	234.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-68502	235.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-53063	236.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-29255	240.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-50739	243.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-59499	244.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-37981	249.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-24459	267.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-29537	271.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-599	273.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-57405	277.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52665	286.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-4620	291.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-51965	319.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-42019	322.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-70170	332.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-49279	333.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-12925	336.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-51690	351.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-13944	355.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-10291	362.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-10683	369.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-20694	370.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-48025	377.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-14990	387.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-55482	388.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-71554	392.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-47866	401.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-57360	402.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-24395	413.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-14672	414.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-33043	415.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-11299	418.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-30838	421.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-40172	424.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-75035	438.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-66400	442.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-32442	455.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-6363	462.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-28032	471.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-48856	480.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-25342	481.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-41372	484.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-68234	485.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-32242	489.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-50074	491.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-43768	492.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-38873	494.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-57517	497.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-60037	512.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-2856	516.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-50057	532.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-67249	538.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-23736	550.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-4007	551.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-40647	553.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-8544	556.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-2163	562.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-57733	569.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-47876	577.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-32975	578.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-40299	580.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-42778	585.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-32387	586.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-65456	596.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-32386	599.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-33125	610.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-18600	614.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-41	615.0	http://purl.org/collections/nl/am/t-22504
http://purl.org/collections/nl/am/proxy-40882	621.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-62562	624.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-20730	625.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-55003	639.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-22018	642.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-46291	643.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-1107	646.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-49708	653.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-43487	658.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-41147	660.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-39128	662.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-38494	670.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-13058	688.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-25312	691.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-59658	706.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-22399	707.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-13675	708.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-53666	714.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28429	720.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-59009	724.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-61735	727.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-51800	729.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-67157	735.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-24434	739.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-32005	749.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-40626	750.0	http://purl.org/collections/nl/am/t-22505
http://purl.org/collections/nl/am/proxy-64436	753.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-2570	755.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-4636	757.0	http://purl.org/collections/nl/am/t-22507
http://purl.org/collections/nl/am/proxy-16447	758.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-55047	761.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-614	781.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-12380	785.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-28800	786.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-21345	788.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-71282	790.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-1458	793.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-10216	798.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-42211	816.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-38618	817.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-44834	819.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-11436	824.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-45662	829.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-38156	835.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-50448	837.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-28901	842.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-26746	846.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-66510	848.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-29422	852.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-56124	853.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-21093	854.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-66992	858.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-69284	860.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-27342	861.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-5873	862.0	http://purl.org/collections/nl/am/t-15459
http://purl.org/collections/nl/am/proxy-56761	872.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52197	881.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-3101	885.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-45118	894.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-56286	896.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-14597	901.0	http://purl.org/collections/nl/am/t-15606
http://purl.org/collections/nl/am/proxy-38965	902.0	http://purl.org/collections/nl/am/t-22506
http://purl.org/collections/nl/am/proxy-54405	907.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-19343	912.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-60800	916.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-30715	917.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-50276	922.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-74587	929.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-23848	934.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-22834	935.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-28151	946.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-45384	948.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-71578	949.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-48587	950.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-2289	951.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-52346	960.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-56759	961.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-63031	962.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-63502	977.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-10363	982.0	http://purl.org/collections/nl/am/t-22508
http://purl.org/collections/nl/am/proxy-45677	984.0	http://purl.org/collections/nl/am/t-14592
http://purl.org/collections/nl/am/proxy-42208	987.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-72246	989.0	http://purl.org/collections/nl/am/t-22503
http://purl.org/collections/nl/am/proxy-20501	991.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-18818	992.0	http://purl.org/collections/nl/am/t-15579
http://purl.org/collections/nl/am/proxy-27038	995.0	http://purl.org/collections/nl/am/t-5504
http://purl.org/collections/nl/am/proxy-26821	998.0	http://purl.org/collections/nl/am/t-5504
